stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
1_0,,交通局東北大学病院前,,38.269185,140.862062,1_0,,0,,,,
1_11,,交通局東北大学病院前,,38.269208,140.862266,1_11,,0,,,,
1_12,,交通局東北大学病院前,,38.269170,140.862275,1_12,,0,,,,
1_51,,交通局東北大学病院前,,38.269398,140.862008,1_51,,0,,,,
101_10,,木町通二丁目,,38.272017,140.867296,101_10,,0,,,,
101_50,,木町通二丁目,,38.271636,140.866260,101_50,,0,,,,
1019_10,,台原入口,,38.282782,140.872407,1019_10,,0,,,,
1019_50,,台原入口,,38.282632,140.872188,1019_50,,0,,,,
1021_10,,台原三丁目,,38.289196,140.872111,1021_10,,0,,,,
1021_50,,台原三丁目,,38.289219,140.871848,1021_50,,0,,,,
1023_10,,北根一丁目,,38.294178,140.873215,1023_10,,0,,,,
1023_50,,北根一丁目,,38.293929,140.872842,1023_50,,0,,,,
1025_10,,北根二丁目・文学館前,,38.297123,140.874861,1025_10,,0,,,,
1025_50,,北根二丁目・文学館前,,38.295861,140.873838,1025_50,,0,,,,
1027_10,,北根三丁目,,38.300091,140.876489,1027_10,,0,,,,1
1027_50,,北根三丁目,,38.298856,140.875892,1027_50,,0,,,,3
1029_10,,黒松団地入口,,38.303413,140.878254,1029_10,,0,,,,1
1029_50,,黒松団地入口,,38.303518,140.878020,1029_50,,0,,,,2
1029_51,,黒松団地入口,,38.303939,140.878628,1029_51,,0,,,,3
1043_10,,虹の丘団地入口,,38.307701,140.879163,1043_10,,0,,,,
1043_50,,虹の丘団地入口,,38.307678,140.878888,1043_50,,0,,,,
1045_10,,向原,,38.310746,140.881373,1045_10,,0,,,,
1045_50,,向原,,38.310922,140.881069,1045_50,,0,,,,
105_10,,東北大学病院前,,38.270897,140.860804,105_10,,0,,,,1
105_111,,東北大学病院前,,38.271356,140.863499,105_111,,0,,,,4
105_112,,東北大学病院前,,38.270085,140.861984,105_112,,0,,,,5
105_50,,東北大学病院前,,38.270728,140.860786,105_50,,0,,,,2
105_51,,東北大学病院前,,38.272658,140.862131,105_51,,0,,,,3
1061_0,,八乙女駅,,38.313035,140.884344,1061_0,,0,,,,
1061_10,,八乙女駅,,38.313082,140.884127,1061_10,,0,,,,1
1061_11,,八乙女駅,,38.313038,140.884437,1061_11,,0,,,,6
107_10,,広瀬町,,38.270603,140.856663,107_10,,0,,,,
107_50,,広瀬町,,38.270444,140.856418,107_50,,0,,,,
1081_10,,泉警察署前,,38.321245,140.882812,1081_10,,0,,,,
1081_50,,泉警察署前,,38.321138,140.883063,1081_50,,0,,,,
1085_0,,泉中央駅,,38.322924,140.881010,1085_0,,0,,,,
1085_11,,泉中央駅,,38.322702,140.881413,1085_11,,0,,,,1
1085_12,,泉中央駅,,38.322804,140.881418,1085_12,,0,,,,2
1089_10,,七北田公園西口,,38.321139,140.875924,1089_10,,0,,,,
1089_50,,七北田公園西口,,38.321069,140.875921,1089_50,,0,,,,
109_10,,八幡一丁目,,38.270055,140.851871,109_10,,0,,,,
109_50,,八幡一丁目,,38.269912,140.851740,109_50,,0,,,,
1091_50,,泉区役所・イズミティ２１前,,38.325242,140.881579,1091_50,,0,,,,
1093_10,,泉中央駅北口,,38.324145,140.880551,1093_10,,0,,,,
1095_10,,菅間,,38.325142,140.878299,1095_10,,0,,,,
1095_50,,菅間,,38.325087,140.878404,1095_50,,0,,,,
1099_10,,朴木沢,,38.325491,140.875202,1099_10,,0,,,,
1099_50,,朴木沢,,38.325380,140.875289,1099_50,,0,,,,
1103_10,,泉総合運動場・社会福祉センター前,,38.326381,140.869631,1103_10,,0,,,,
1103_50,,泉総合運動場・社会福祉センター前,,38.326344,140.868513,1103_50,,0,,,,
1107_10,,野村,,38.325595,140.862604,1107_10,,0,,,,
1107_50,,野村,,38.325479,140.862328,1107_50,,0,,,,
1109_10,,上野前,,38.327154,140.849870,1109_10,,0,,,,
1109_50,,上野前,,38.327079,140.849855,1109_50,,0,,,,
111_10,,龍宝寺入口,,38.269894,140.847924,111_10,,0,,,,
111_50,,龍宝寺入口,,38.269734,140.847815,111_50,,0,,,,
1111_10,,泉パークタウン入口,,38.328991,140.842880,1111_10,,0,,,,
1111_50,,泉パークタウン入口,,38.328858,140.843085,1111_50,,0,,,,
1113_10,,八沢川,,38.328021,140.835014,1113_10,,0,,,,
1113_50,,八沢川,,38.328049,140.834610,1113_50,,0,,,,
1115_10,,実沢,,38.328442,140.820270,1115_10,,0,,,,
1115_151,,実沢,,38.328276,140.823824,1115_151,,0,,,,
1115_50,,実沢,,38.328289,140.820679,1115_50,,0,,,,
1117_10,,小角,,38.329146,140.815423,1117_10,,0,,,,
1117_50,,小角,,38.329036,140.816313,1117_50,,0,,,,
1119_10,,鼻毛橋,,38.329181,140.812616,1119_10,,0,,,,
1119_50,,鼻毛橋,,38.329112,140.812636,1119_50,,0,,,,
1121_10,,窪,,38.328469,140.806169,1121_10,,0,,,,
1121_11,,窪,,38.327860,140.804965,1121_11,,0,,,,
1121_50,,窪,,38.328134,140.806555,1121_50,,0,,,,
1121_51,,窪,,38.327837,140.805453,1121_51,,0,,,,
1122_10,,福沢入口,,38.333517,140.802307,1122_10,,0,,,,
1123_10,,判在家,,38.335891,140.802205,1123_10,,0,,,,
1123_50,,判在家,,38.336028,140.802082,1123_50,,0,,,,
1124_10,,根白石デイサービスセンター入口,,38.338258,140.801363,1124_10,,0,,,,
1125_0,,根白石下町,,38.340705,140.800815,1125_0,,0,,,,
1125_10,,根白石下町,,38.340414,140.800930,1125_10,,0,,,,
1125_50,,根白石下町,,38.340410,140.800829,1125_50,,0,,,,
1127_10,,根白石小学校前,,38.343334,140.798936,1127_10,,0,,,,
1127_50,,根白石小学校前,,38.343319,140.798746,1127_50,,0,,,,
1128_10,,馬橋,,38.346226,140.796979,1128_10,,0,,,,
1128_50,,馬橋,,38.346184,140.796850,1128_50,,0,,,,
1129_10,,根白石,,38.343883,140.797384,1129_10,,0,,,,
1129_50,,根白石,,38.343815,140.797312,1129_50,,0,,,,
113_10,,大崎八幡宮前,,38.269667,140.845172,113_10,,0,,,,
113_50,,大崎八幡宮前,,38.269536,140.845321,113_50,,0,,,,
1130_0,,根白石市民センター前,,38.342670,140.795426,1130_0,,0,,,,
1130_10,,根白石市民センター前,,38.342550,140.795071,1130_10,,0,,,,
1130_50,,根白石市民センター前,,38.342711,140.795680,1130_50,,0,,,,
1131_10,,町頭,,38.345637,140.796099,1131_10,,0,,,,
1132_10,,宝積寺前,,38.347560,140.795400,1132_10,,0,,,,
1133_10,,川向,,38.350977,140.793959,1133_10,,0,,,,
1135_10,,川崎入口,,38.354917,140.786141,1135_10,,0,,,,
1137_10,,泉川崎,,38.355516,140.783880,1137_10,,0,,,,
1137_50,,泉川崎,,38.355400,140.783956,1137_50,,0,,,,
1139_10,,川崎上,,38.358789,140.780989,1139_10,,0,,,,
1139_50,,川崎上,,38.357835,140.781543,1139_50,,0,,,,
1141_10,,南切立,,38.363956,140.776538,1141_10,,0,,,,
1143_10,,七北田ダム入口,,38.366774,140.772892,1143_10,,0,,,,
1145_10,,旗枠,,38.370834,140.767394,1145_10,,0,,,,
1147_10,,金森橋,,38.373085,140.760508,1147_10,,0,,,,
1149_10,,笈坂東,,38.374955,140.747483,1149_10,,0,,,,
1151_10,,笈坂,,38.379029,140.740290,1151_10,,0,,,,
1153_10,,芳の平,,38.381241,140.727547,1153_10,,0,,,,
1155_0,,泉岳自然ふれあい館,,38.390061,140.720109,1155_0,,0,,,,
1155_10,,泉岳自然ふれあい館,,38.390061,140.720109,1155_10,,0,,,,
1160_0,,スプリングバレー仙台泉スキー場,,38.418934,140.723190,1160_0,,0,,,,
1160_10,,スプリングバレー仙台泉スキー場,,38.418934,140.723190,1160_10,,0,,,,
1165_10,,要害,,38.365638,140.790130,1165_10,,0,,,,
1170_50,,朴沢小原,,38.371675,140.790769,1170_50,,0,,,,
1175_10,,雷神下,,38.350230,140.781410,1175_10,,0,,,,
1175_50,,雷神下,,38.350083,140.781343,1175_50,,0,,,,
1231_10,,加茂入口,,38.314057,140.868606,1231_10,,0,,,,
1231_50,,加茂入口,,38.314053,140.868751,1231_50,,0,,,,
1233_10,,加茂一丁目,,38.312503,140.864167,1233_10,,0,,,,
1233_50,,加茂一丁目,,38.312349,140.864163,1233_50,,0,,,,
1235_10,,加茂一丁目西,,38.311811,140.859137,1235_10,,0,,,,
1235_50,,加茂一丁目西,,38.311925,140.859823,1235_50,,0,,,,
1237_10,,加茂四丁目,,38.313003,140.856514,1237_10,,0,,,,
1237_50,,加茂四丁目,,38.313248,140.856241,1237_50,,0,,,,
1239_10,,加茂小学校前,,38.314430,140.852756,1239_10,,0,,,,
1239_50,,加茂小学校前,,38.314400,140.853489,1239_50,,0,,,,
1241_10,,加茂五丁目,,38.315990,140.848015,1241_10,,0,,,,
1241_50,,加茂五丁目,,38.315167,140.848600,1241_50,,0,,,,
1245_10,,加茂四丁目南,,38.312155,140.856307,1245_10,,0,,,,
1245_50,,加茂四丁目南,,38.311992,140.856342,1245_50,,0,,,,
1247_10,,上谷刈山添,,38.310831,140.848149,1247_10,,0,,,,
1247_50,,上谷刈山添,,38.310760,140.848762,1247_50,,0,,,,
1250_10,,八乙女駅入口,,38.314717,140.882119,1250_10,,0,,,,
1250_50,,八乙女駅入口,,38.314518,140.882312,1250_50,,0,,,,
1251_10,,上谷刈一丁目東,,38.315169,140.879091,1251_10,,0,,,,
1251_50,,上谷刈一丁目東,,38.314932,140.879642,1251_50,,0,,,,
1253_10,,上谷刈一丁目,,38.315495,140.876866,1253_10,,0,,,,
1253_50,,上谷刈一丁目,,38.315555,140.875280,1253_50,,0,,,,
1254_10,,上谷刈二丁目,,38.316194,140.872050,1254_10,,0,,,,
1254_50,,上谷刈二丁目,,38.316102,140.871509,1254_50,,0,,,,
1255_10,,上谷刈三丁目,,38.315712,140.868569,1255_10,,0,,,,
1255_50,,上谷刈三丁目,,38.315503,140.868545,1255_50,,0,,,,
1256_10,,加茂二丁目南,,38.314336,140.862153,1256_10,,0,,,,
1256_50,,加茂二丁目南,,38.314310,140.862929,1256_50,,0,,,,
1265_10,,加茂五丁目北,,38.319668,140.845093,1265_10,,0,,,,
1265_50,,加茂五丁目北,,38.319596,140.845063,1265_50,,0,,,,
1271_10,,長命ケ丘一丁目東,,38.317151,140.841363,1271_10,,0,,,,
1271_50,,長命ケ丘一丁目東,,38.317019,140.841240,1271_50,,0,,,,
1273_10,,長命ケ丘一丁目,,38.316636,140.836867,1273_10,,0,,,,
1273_50,,長命ケ丘一丁目,,38.316453,140.836429,1273_50,,0,,,,
1275_10,,長命ケ丘五丁目,,38.315587,140.832897,1275_10,,0,,,,
1275_50,,長命ケ丘五丁目,,38.315480,140.832743,1275_50,,0,,,,
1277_10,,長命ケ丘六丁目,,38.313242,140.831545,1277_10,,0,,,,
1277_50,,長命ケ丘六丁目,,38.313060,140.831786,1277_50,,0,,,,
1279_10,,長命ケ丘四丁目,,38.310413,140.832753,1279_10,,0,,,,
1279_50,,長命ケ丘四丁目,,38.310197,140.833010,1279_50,,0,,,,
1281_10,,長命ケ丘三丁目,,38.310052,140.836589,1281_10,,0,,,,
1281_50,,長命ケ丘三丁目,,38.310044,140.836282,1281_50,,0,,,,
1283_10,,長命ケ丘二丁目西,,38.312192,140.839337,1283_10,,0,,,,
1283_50,,長命ケ丘二丁目西,,38.312271,140.839259,1283_50,,0,,,,
1285_0,,長命ケ丘二丁目,,38.315517,140.839673,1285_0,,0,,,,
1285_10,,長命ケ丘二丁目,,38.315010,140.840430,1285_10,,0,,,,
1285_50,,長命ケ丘二丁目,,38.315447,140.839618,1285_50,,0,,,,
1293_10,,住吉台西二丁目,,38.330542,140.776670,1293_10,,0,,,,
1293_50,,住吉台西二丁目,,38.330457,140.775979,1293_50,,0,,,,
1294_0,,住吉台西三丁目,,38.330457,140.771542,1294_0,,0,,,,
1294_10,,住吉台西三丁目,,38.330550,140.772191,1294_10,,0,,,,
1295_10,,住吉台西四丁目,,38.330538,140.779898,1295_10,,0,,,,
1295_50,,住吉台西四丁目,,38.330453,140.779109,1295_50,,0,,,,
1296_10,,住吉台東三丁目,,38.332255,140.787519,1296_10,,0,,,,
1296_50,,住吉台東三丁目,,38.332183,140.786923,1296_50,,0,,,,
1297_10,,住吉台東四丁目,,38.331595,140.790549,1297_10,,0,,,,
1297_50,,住吉台東四丁目,,38.331734,140.790435,1297_50,,0,,,,
1298_10,,住吉台東五丁目,,38.329039,140.790548,1298_10,,0,,,,
1298_50,,住吉台東五丁目,,38.329242,140.790476,1298_50,,0,,,,
1299_10,,住吉台東二丁目,,38.327803,140.786710,1299_10,,0,,,,
1299_50,,住吉台東二丁目,,38.327862,140.787294,1299_50,,0,,,,
1301_10,,住吉神社前,,38.338002,140.791427,1301_10,,0,,,,
1301_50,,住吉神社前,,38.337722,140.790760,1301_50,,0,,,,
1303_10,,萩坂,,38.335790,140.790462,1303_10,,0,,,,
1303_50,,萩坂,,38.335902,140.790389,1303_50,,0,,,,
1305_11,,住吉台中央,,38.332272,140.785102,1305_11,,0,,,,
1305_51,,住吉台中央,,38.332199,140.784812,1305_51,,0,,,,
1307_10,,住吉台一丁目,,38.326652,140.784160,1307_10,,0,,,,
1307_50,,住吉台一丁目,,38.327138,140.784001,1307_50,,0,,,,
1309_10,,住吉台入口,,38.324859,140.788865,1309_10,,0,,,,
1309_50,,住吉台入口,,38.324839,140.788707,1309_50,,0,,,,
131_50,,錦町公園前,,38.266722,140.874759,131_50,,0,,,,
1311_10,,萱場,,38.325566,140.792140,1311_10,,0,,,,
1311_50,,萱場,,38.325137,140.791697,1311_50,,0,,,,
1313_10,,大満寺前,,38.328240,140.797770,1313_10,,0,,,,
1313_50,,大満寺前,,38.328329,140.798404,1313_50,,0,,,,
1315_10,,芦沢,,38.327713,140.801803,1315_10,,0,,,,
1315_11,,芦沢,,38.328106,140.802671,1315_11,,0,,,,
1315_50,,芦沢,,38.328454,140.801227,1315_50,,0,,,,
133_50,,錦町,,38.267380,140.877559,133_50,,0,,,,
135_10,,花京院・シルバーセンター前,,38.265741,140.880456,135_10,,0,,,,1
135_50,,花京院・シルバーセンター前,,38.265680,140.881663,135_50,,0,,,,2
135_51,,花京院・シルバーセンター前,,38.266536,140.879386,135_51,,0,,,,3
137_10,,小田原一丁目,,38.264986,140.886541,137_10,,0,,,,
137_50,,小田原一丁目,,38.265144,140.886602,137_50,,0,,,,
1375_10,,露払,,38.332342,140.795195,1375_10,,0,,,,
1375_50,,露払,,38.332506,140.794916,1375_50,,0,,,,
139_10,,常盤木学園前,,38.264775,140.888818,139_10,,0,,,,
139_50,,常盤木学園前,,38.264902,140.889220,139_50,,0,,,,
141_10,,小田原二丁目,,38.264489,140.892311,141_10,,0,,,,
141_50,,小田原二丁目,,38.264671,140.892089,141_50,,0,,,,
143_10,,第四合同庁舎前,,38.263889,140.894700,143_10,,0,,,,
143_50,,第四合同庁舎前,,38.264208,140.894517,143_50,,0,,,,
145_10,,原町一丁目,,38.263021,140.898612,145_10,,0,,,,1
145_50,,原町一丁目,,38.263740,140.900348,145_50,,0,,,,2
145_51,,原町一丁目,,38.262642,140.899170,145_51,,0,,,,3
147_10,,原町二丁目,,38.264435,140.903194,147_10,,0,,,,
147_50,,原町二丁目,,38.264700,140.903551,147_50,,0,,,,
149_10,,原町三丁目,,38.265653,140.907155,149_10,,0,,,,
149_50,,原町三丁目,,38.265747,140.906932,149_50,,0,,,,
151_10,,宮城野区役所前,,38.266531,140.909655,151_10,,0,,,,1
151_50,,宮城野区役所前,,38.266691,140.909615,151_50,,0,,,,3
1711_10,,黒松一丁目,,38.304526,140.882126,1711_10,,0,,,,
1711_50,,黒松一丁目,,38.304416,140.882074,1711_50,,0,,,,
1713_10,,黒松二丁目,,38.307407,140.882593,1713_10,,0,,,,
1713_50,,黒松二丁目,,38.307157,140.882452,1713_50,,0,,,,
1811_10,,上ノ宿,,38.346430,140.793703,1811_10,,0,,,,
1813_10,,堂林,,38.348673,140.791540,1813_10,,0,,,,
1815_10,,西泉,,38.350257,140.788695,1815_10,,0,,,,
1817_10,,福岡,,38.353041,140.783337,1817_10,,0,,,,
1819_10,,福岡小学校前,,38.353330,140.781155,1819_10,,0,,,,
1821_10,,藤沢,,38.349634,140.777084,1821_10,,0,,,,
1823_10,,柏坊,,38.345263,140.774534,1823_10,,0,,,,
1825_0,,花輪,,38.345507,140.783156,1825_0,,0,,,,
1825_10,,花輪,,38.345458,140.783147,1825_10,,0,,,,
1841_10,,下鼬原,,38.371354,140.760761,1841_10,,0,,,,
1843_10,,下荒沢,,38.367117,140.758158,1843_10,,0,,,,
1845_0,,杉の崎公会堂前,,38.364651,140.755868,1845_0,,0,,,,
1845_10,,杉の崎公会堂前,,38.364614,140.755870,1845_10,,0,,,,
1861_10,,鳥居原,,38.359318,140.786577,1861_10,,0,,,,
1863_10,,泉西原,,38.362073,140.789840,1863_10,,0,,,,
1867_0,,朴沢,,38.373554,140.789150,1867_0,,0,,,,
1867_10,,朴沢,,38.373549,140.789135,1867_10,,0,,,,
1870_10,,いずみ墓園管理事務所前,,38.368158,140.799318,1870_10,,0,,,,
1872_10,,墓園１６区画前,,38.368149,140.801593,1872_10,,0,,,,
1874_10,,墓園３区画前,,38.367028,140.800570,1874_10,,0,,,,
1876_0,,墓園１１区画前,,38.369308,140.801151,1876_0,,0,,,,
1876_10,,墓園１１区画前,,38.369278,140.801071,1876_10,,0,,,,
1882_10,,墓園１３区画前,,38.369167,140.801854,1882_10,,0,,,,
1882_50,,墓園１３区画前,,38.369161,140.801944,1882_50,,0,,,,
1886_10,,墓園１８区画前,,38.370910,140.799966,1886_10,,0,,,,
1888_10,,墓園２３区画前,,38.371216,140.802712,1888_10,,0,,,,
1890_10,,合葬式墓所前,,38.373310,140.801971,1890_10,,0,,,,
200_0,,広瀬通一番町,,38.262478,140.871756,200_0,,0,,,,
200_10,,広瀬通一番町,,38.262588,140.871715,200_10,,0,,,,
200_50,,広瀬通一番町,,38.262324,140.871810,200_50,,0,,,,
2001_10,,堤通雨宮町,,38.276671,140.867938,2001_10,,0,,,,
2001_50,,堤通雨宮町,,38.275264,140.868067,2001_50,,0,,,,
2002_10,,厚生病院前,,38.274793,140.869319,2002_10,,0,,,,
2002_50,,厚生病院前,,38.275043,140.870264,2002_50,,0,,,,
2003_10,,上杉二丁目,,38.275217,140.872304,2003_10,,0,,,,
2003_50,,上杉二丁目,,38.275330,140.872250,2003_50,,0,,,,
2005_10,,附属小学校前,,38.275769,140.876593,2005_10,,0,,,,
2005_50,,附属小学校前,,38.275900,140.876644,2005_50,,0,,,,
2007_10,,視覚支援学校前,,38.276036,140.878753,2007_10,,0,,,,
2007_50,,視覚支援学校前,,38.276226,140.879553,2007_50,,0,,,,
2009_10,,北六番丁小学校前,,38.276353,140.881953,2009_10,,0,,,,
2009_50,,北六番丁小学校前,,38.276472,140.881890,2009_50,,0,,,,
2011_10,,宮町五丁目,,38.276069,140.886049,2011_10,,0,,,,
2011_50,,宮町五丁目,,38.276162,140.885791,2011_50,,0,,,,
2013_10,,福沢市民センター前,,38.274996,140.889046,2013_10,,0,,,,
2013_50,,福沢市民センター前,,38.274447,140.889297,2013_50,,0,,,,
2014_10,,中江郵便局前,,38.273927,140.889409,2014_10,,0,,,,
2015_10,,中江公園前,,38.272910,140.892811,2015_10,,0,,,,
2015_50,,中江公園前,,38.273095,140.892699,2015_50,,0,,,,
2017_10,,中江一丁目,,38.272895,140.895094,2017_10,,0,,,,
2017_50,,中江一丁目,,38.273083,140.894655,2017_50,,0,,,,
2019_10,,幸町二丁目,,38.272843,140.899744,2019_10,,0,,,,
2019_11,,幸町二丁目,,38.273544,140.899030,2019_11,,0,,,,
2019_50,,幸町二丁目,,38.273086,140.899810,2019_50,,0,,,,
2019_51,,幸町二丁目,,38.273607,140.898924,2019_51,,0,,,,
2023_10,,幸町五丁目,,38.272820,140.902777,2023_10,,0,,,,
2023_50,,幸町五丁目,,38.273069,140.902862,2023_50,,0,,,,
2025_10,,大梶,,38.272815,140.905639,2025_10,,0,,,,
2025_50,,大梶,,38.273082,140.905447,2025_50,,0,,,,
2029_10,,東仙台三丁目,,38.273226,140.909408,2029_10,,0,,,,
2029_50,,東仙台三丁目,,38.273248,140.908900,2029_50,,0,,,,
2031_10,,案内公園前,,38.276069,140.915180,2031_10,,0,,,,
2031_50,,案内公園前,,38.275565,140.914553,2031_50,,0,,,,
2035_10,,東仙台,,38.278569,140.917699,2035_10,,0,,,,
2035_11,,東仙台,,38.278365,140.916151,2035_11,,0,,,,
2035_50,,東仙台,,38.277551,140.916093,2035_50,,0,,,,
2035_51,,東仙台,,38.278406,140.916301,2035_51,,0,,,,
2037_10,,燕沢住宅前,,38.279492,140.919723,2037_10,,0,,,,
2037_50,,燕沢住宅前,,38.279655,140.919703,2037_50,,0,,,,
2039_10,,小鶴住宅入口,,38.280459,140.921941,2039_10,,0,,,,
2039_50,,小鶴住宅入口,,38.280874,140.922354,2039_50,,0,,,,
2041_0,,市営バス東仙台営業所前,,38.282844,140.924681,2041_0,,0,,,,
2041_10,,市営バス東仙台営業所前,,38.282782,140.924732,2041_10,,0,,,,
2041_11,,市営バス東仙台営業所前,,38.282784,140.924743,2041_11,,0,,,,
2041_50,,市営バス東仙台営業所前,,38.282875,140.924613,2041_50,,0,,,,
2097_10,,銀杏町北,,38.265702,140.912651,2097_10,,0,,,,
2097_50,,銀杏町北,,38.265879,140.912412,2097_50,,0,,,,
2099_0,,原ノ町駅・宮城野区役所前,,38.266245,140.910794,2099_0,,0,,,,
2099_10,,原ノ町駅・宮城野区役所前,,38.266245,140.910794,2099_10,,0,,,,
2101_10,,東郵便局前,,38.269838,140.910932,2101_10,,0,,,,
2101_50,,東郵便局前,,38.269196,140.911155,2101_50,,0,,,,
2103_10,,ガス局前,,38.274128,140.907832,2103_10,,0,,,,
2103_50,,ガス局前,,38.273609,140.907688,2103_50,,0,,,,
2105_10,,保健環境センター・青年会館前,,38.277901,140.908000,2105_10,,0,,,,
2105_11,,保健環境センター・青年会館前,,38.278304,140.906843,2105_11,,0,,,,
2105_12,,保健環境センター・青年会館前,,38.278661,140.909163,2105_12,,0,,,,
2105_50,,保健環境センター・青年会館前,,38.276987,140.907681,2105_50,,0,,,,
2105_51,,保健環境センター・青年会館前,,38.278408,140.906798,2105_51,,0,,,,
2105_52,,保健環境センター・青年会館前,,38.279120,140.908066,2105_52,,0,,,,
2107_10,,安養寺三丁目,,38.282317,140.911090,2107_10,,0,,,,
2107_50,,安養寺三丁目,,38.282566,140.911242,2107_50,,0,,,,
2109_10,,鶴ケ谷団地入口,,38.285607,140.914795,2109_10,,0,,,,
2109_11,,鶴ケ谷団地入口,,38.286007,140.915526,2109_11,,0,,,,
2109_151,,鶴ケ谷団地入口,,38.286040,140.914538,2109_151,,0,,,,
2109_52,,鶴ケ谷団地入口,,38.286518,140.915059,2109_52,,0,,,,
211_10,,東北公済病院戦災復興記念館前,,38.262480,140.867806,211_10,,0,,,,1
211_11,,東北公済病院戦災復興記念館前,,38.261988,140.868429,211_11,,0,,,,2
211_50,,東北公済病院戦災復興記念館前,,38.262729,140.867439,211_50,,0,,,,3
211_51,,東北公済病院戦災復興記念館前,,38.261877,140.869332,211_51,,0,,,,4
2111_10,,鶴ケ谷八丁目,,38.288602,140.915907,2111_10,,0,,,,
2111_50,,鶴ケ谷八丁目,,38.288675,140.915716,2111_50,,0,,,,
2113_10,,鶴ケ谷中央,,38.290220,140.916480,2113_10,,0,,,,
2113_11,,鶴ケ谷中央,,38.291849,140.917047,2113_11,,0,,,,
2113_12,,鶴ケ谷中央,,38.290750,140.915483,2113_12,,0,,,,
2113_50,,鶴ケ谷中央,,38.290286,140.916302,2113_50,,0,,,,
2113_51,,鶴ケ谷中央,,38.291332,140.916651,2113_51,,0,,,,
2113_52,,鶴ケ谷中央,,38.290818,140.915843,2113_52,,0,,,,
2115_10,,鶴ケ谷五丁目東,,38.293478,140.917727,2115_10,,0,,,,
2115_50,,鶴ケ谷五丁目東,,38.293514,140.917504,2115_50,,0,,,,
2117_10,,オープン病院・教育センター前,,38.295617,140.917452,2117_10,,0,,,,
2117_50,,オープン病院・教育センター前,,38.295491,140.917399,2117_50,,0,,,,
2119_10,,鶴谷特別支援学校前,,38.295664,140.913689,2119_10,,0,,,,
2119_50,,鶴谷特別支援学校前,,38.295521,140.913678,2119_50,,0,,,,
2121_10,,南光台東小学校入口,,38.297203,140.913435,2121_10,,0,,,,
2121_50,,南光台東小学校入口,,38.297211,140.913025,2121_50,,0,,,,
2129_10,,南光台南三丁目北,,38.296771,140.906101,2129_10,,0,,,,
2129_50,,南光台南三丁目北,,38.296638,140.906853,2129_50,,0,,,,
213_10,,立町小学校前,,38.261214,140.864114,213_10,,0,,,,
213_50,,立町小学校前,,38.260988,140.864435,213_50,,0,,,,
2131_10,,南光台南一丁目,,38.297946,140.902097,2131_10,,0,,,,
2131_50,,南光台南一丁目,,38.297875,140.902574,2131_50,,0,,,,
2135_10,,南光台小学校前,,38.298471,140.900250,2135_10,,0,,,,
2135_50,,南光台小学校前,,38.298500,140.900377,2135_50,,0,,,,
2137_10,,南光台四丁目南,,38.297925,140.896882,2137_10,,0,,,,
2137_50,,南光台四丁目南,,38.297946,140.896661,2137_50,,0,,,,
215_10,,仲の瀬橋,,38.262399,140.858381,215_10,,0,,,,
215_50,,仲の瀬橋,,38.262138,140.858413,215_50,,0,,,,
2151_0,,旭ケ丘駅,,38.295684,140.883954,2151_0,,0,,,,
2151_10,,旭ケ丘駅,,38.295534,140.883845,2151_10,,0,,,,6
2151_12,,旭ケ丘駅,,38.295814,140.883876,2151_12,,0,,,,4
2151_50,,旭ケ丘駅,,38.295636,140.883875,2151_50,,0,,,,5
2151_51,,旭ケ丘駅,,38.295753,140.884223,2151_51,,0,,,,3
217_10,,二高・宮城県美術館前,,38.262976,140.856549,217_10,,0,,,,
217_11,,二高・宮城県美術館前,,38.263868,140.855919,217_11,,0,,,,
217_50,,二高・宮城県美術館前,,38.262821,140.856547,217_50,,0,,,,
217_52,,二高・宮城県美術館前,,38.263693,140.855834,217_52,,0,,,,
219_0,,川内駅,,38.261363,140.851057,219_0,,0,,,,
219_10,,川内駅,,38.261460,140.851234,219_10,,0,,,,
219_50,,川内駅,,38.260895,140.850194,219_50,,0,,,,
2201_10,,小松島小学校前,,38.279467,140.891176,2201_10,,0,,,,
2201_50,,小松島小学校前,,38.279512,140.889829,2201_50,,0,,,,
2203_10,,幸町一丁目,,38.278545,140.894682,2203_10,,0,,,,
2203_50,,幸町一丁目,,38.278543,140.895023,2203_50,,0,,,,
221_10,,川内亀岡,,38.260984,140.849015,221_10,,0,,,,
221_50,,川内亀岡,,38.261001,140.848801,221_50,,0,,,,
2211_10,,高松入口,,38.281416,140.891686,2211_10,,0,,,,
2211_50,,高松入口,,38.281278,140.892166,2211_50,,0,,,,
2213_10,,高松二丁目,,38.280864,140.894913,2213_10,,0,,,,
2213_50,,高松二丁目,,38.280915,140.894967,2213_50,,0,,,,
2215_10,,高松三丁目,,38.280395,140.896701,2215_10,,0,,,,
2215_50,,高松三丁目,,38.280361,140.897677,2215_50,,0,,,,
2217_10,,与兵衛沼入口,,38.279133,140.900676,2217_10,,0,,,,
2220_10,,幸町小学校前,,38.276090,140.899059,2220_10,,0,,,,
2220_50,,幸町小学校前,,38.275842,140.898935,2220_50,,0,,,,
2221_10,,二の森,,38.277710,140.899408,2221_10,,0,,,,
2221_50,,二の森,,38.277797,140.899828,2221_50,,0,,,,
2222_10,,二の森東,,38.278059,140.901932,2222_10,,0,,,,
